classification,category,Exams,Exam Name,Extract Text,Question Text,Choice A,Choice B,Choice C,Choice D,Choice E,Choice F,Choice G,Correct Answer,Rationale,Image URL,Question Type,Heading
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Quantitative Reasoning GMAT,,"If x, y, and z are different positive prime numbers, then the product xyz is divisible by how many different positive integers?",One,Three,Four,Six,Eight,,,E,"<h2>The product xyz is divisible by eight different positive integers.</h2>  
The product of three different positive prime numbers, xyz, has a total of eight positive divisors. This is calculated using the formula for the number of divisors, which states that if a number is expressed in its prime factorization form as p1^e1 * p2^e2 * ... * pn^en, then the number of divisors is (e1 + 1)(e2 + 1)...(en + 1). In the case of xyz, each prime is raised to the power of one.

<b>A) One</b>  
The number one only has one positive divisor, which is itself. Since xyz consists of three distinct prime factors, it has more than one divisor; hence, this option is incorrect.

<b>B) Three</b>  
Three divisors would imply that there are only two distinct prime factors, as a prime number p has exactly two positive divisors: 1 and p. In this case, with three different primes, xyz must have more than three divisors.

<b>C) Four</b>  
Four divisors would suggest a structure like p^3 or p^1 * q^1, where p and q are primes. However, since we have three distinct primes, xyz is not limited to four divisors; this option is therefore incorrect.

<b>D) Six</b>  
Six divisors would imply a combination of prime factors that is not possible with three distinct primes. The only way to achieve six divisors would require a prime raised to the second power, which contradicts the requirement for distinct primes.

<b>E) Eight</b>  
The product xyz, where x, y, and z are distinct primes, has each exponent equal to 1. The total number of divisors can be calculated as (1+1)(1+1)(1+1) = 2 * 2 * 2 = 8, confirming that this option is correct.

<b>Conclusion</b>  
The product of three different positive prime numbers yields eight distinct positive divisors. By applying the divisor-counting formula, we see that each unique prime contributes to the overall count of divisors, leading to the conclusion that the number of different positive integers by which the product xyz is divisible is eight.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice Questions,,"Of the coins in a certain collection, 30 percent were issued more than ten years ago and 45 percent are foreign. Of the foreign coins, 20 percent were issued more than ten years ago. If there are 1,500 coins in the collection, how many are foreign coins that were issued ten years ago or less?",75,135,315,375,540,,,E,"<h2>There are 540 foreign coins that were issued ten years ago or less.</h2>  
To determine the number of foreign coins issued ten years ago or less, we first find the total number of foreign coins in the collection. Given that 45 percent of the total 1,500 coins are foreign, we calculate 45% of 1,500, which equals 675 foreign coins. Next, since 20% of these foreign coins were issued more than ten years ago, we find that 20% of 675 is 135. Therefore, the remaining foreign coins, which were issued ten years ago or less, amount to 675 - 135 = 540.

<b>A) 75</b>  
This choice represents a significantly lower number of foreign coins than what is actually present in the collection. It does not take into account the total number of foreign coins or the percentage calculations provided in the question.

<b>B) 135</b>  
This choice inaccurately reflects the number of foreign coins issued more than ten years ago. It represents the 20% of the foreign coins, rather than those issued ten years ago or less, making it an incorrect answer.

<b>C) 315</b>  
This figure does not correspond to any of the calculated values. It fails to account for the correct percentages of foreign coins and their issuance timelines, leading to a miscalculation.

<b>D) 375</b>  
While this number is closer to the total of foreign coins, it still does not accurately reflect the calculation of those issued ten years ago or less. This answer also overlooks the necessity of subtracting the correctly calculated number of older foreign coins.

<b>E) 540</b>  
This choice correctly identifies the number of foreign coins that were issued ten years ago or less, as derived from the calculations based on the provided percentages. 

<b>Conclusion</b>  
In this collection of 1,500 coins, we find that the number of foreign coins issued ten years ago or less is 540. By accurately applying the given percentages to the total count of coins, we can effectively determine the specific quantity of coins that meet the criteria outlined in the question, confirming option E as the correct answer.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice,,"If ?24 +?12 = 2a?3, what is the value of a?",3,6,?3,2?3,?2+1,,,E,"<h2>2?3 is equivalent to ?2 + 1 when simplified.</h2>  
To solve the equation ?24 + ?12 = 2a?3, we first simplify the left side. ?24 can be rewritten as ?(4 × 6) = 2?6, and ?12 can be rewritten as ?(4 × 3) = 2?3. Thus, ?24 + ?12 = 2?6 + 2?3, which simplifies to 2(?6 + ?3). Setting this equal to 2a?3 allows us to find that a = ?6/?3 = ?2, and thus a = ?2 + 1.

<b>A) 3</b>  
This choice does not satisfy the original equation. Plugging a = 3 into 2a?3 gives 6?3, which is not equal to the simplified left side of the equation (2?6 + 2?3).

<b>B) 6</b>  
Selecting a = 6 leads to 12?3, which greatly exceeds the sum of the square roots on the left side. Hence, it cannot be the correct value for a.

<b>C) ?3</b>  
If a = ?3, then 2a?3 becomes 2?3 * ?3 = 6, which does not match the left side's value of 2?6 + 2?3 upon simplification.

<b>D) 2?3</b>  
Choosing a = 2?3 results in 4?3, which again does not equal the left side. The simplified expression does not support this value either.

<b>E) ?2 + 1</b>  
This choice equates to 2a?3 as it simplifies correctly when substituted back into the equation, confirming that it is indeed the solution.

<b>Conclusion</b>  
The problem requires simplifying the left-hand side and equating it to the right-hand side. After evaluating all choices, only a = ?2 + 1 satisfies the equation, demonstrating the importance of simplification and accurate substitution in algebraic problems.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Quantitative Reasoning GMAT,,"If x - 2y = 2 and x ^ 2 + 4xy + 4y ^ 2 = 8, what is the value of xy?",01-Feb,1,2,02-May,,,,A,"<h2>xy equals 1/2.</h2>  
To find the value of xy, we can manipulate the given equations. Starting from the first equation, x - 2y = 2, we can express x in terms of y, and then substitute into the second equation to solve for xy.

<b>A) 1/2</b>  
By substituting x = 2 + 2y into the second equation, we derive that (2 + 2y)^2 + 4(2 + 2y)(y) + 4y^2 = 8 simplifies to yield xy = 1/2. This value satisfies both original equations, confirming it as the solution.

<b>B) 1</b>  
If we assume xy = 1, substituting back into the second equation would not satisfy the equation since the derived expressions do not hold true. Therefore, this choice does not match the values obtained from the equations.

<b>C) 2</b>  
Assuming xy = 2 leads to a contradiction when substituted back into the original equations, revealing that the values of x and y derived from this assumption would not satisfy the necessary conditions set by the equations.

<b>D) 5/2</b>  
If we consider xy = 5/2, substituting this value into either of the equations results in a disparity that cannot be resolved, hence failing to satisfy the original equations. Thus, this choice is not valid.

<b>Conclusion</b>  
The correct value of xy, derived through manipulation of the equations provided, is 1/2. This value satisfies both equations and maintains the relationships established in the problem. Therefore, it accurately reflects the solution sought in the question.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice Questions,,(1/3 + 1/6 + 1/12) is what percent of (1/6 + 1/12 + 1/24)?,2%,16%,50%,100%,200%,,,E,"<h2>(1/3 + 1/6 + 1/12) is 200% of (1/6 + 1/12 + 1/24).</h2>  
To solve the problem, we first determine the two sums: (1/3 + 1/6 + 1/12) equals 0.5, while (1/6 + 1/12 + 1/24) equals 0.25. Therefore, 0.5 is 200% of 0.25, leading us to the correct answer.

<b>A) 2%</b>  
This option suggests that the first sum is a mere fraction of the second, which is incorrect. The calculations show that the first sum is significantly larger than the second, making 2% an inaccurate representation of their relationship.

<b>B) 16%</b>  
Choosing 16% indicates a misunderstanding of the ratios between the two sums. In fact, the first sum is not just a small fraction but rather twice the second sum, making this answer far too low.

<b>C) 50%</b>  
This choice implies that the first sum is half of the second, which is again incorrect. The calculations reveal that the first sum is actually double the second, rendering 50% an inappropriate answer.

<b>D) 100%</b>  
Opting for 100% would suggest that both sums are equal, which they are not. The first sum, at 0.5, is clearly larger than the second sum of 0.25, thus disproving this option.

<b>Conclusion</b>  
The solution confirms that (1/3 + 1/6 + 1/12) equates to 200% of (1/6 + 1/12 + 1/24), highlighting the significant difference in their values. Each incorrect choice underestimates the larger sum's dominance over the smaller sum, which is central to understanding their percentage relationship. The calculations demonstrate that the first sum is indeed double the second, affirming the correctness of the selected answer.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice,,(x?³y?³)?³,1/(x?y?),1/(x?y?),x³y³,x?y?,x?y?,,,E,"<h2>x^9y^9</h2>  
To simplify the expression \((x^{-3}y^{-3})^{-3}\), we apply the power of a power property of exponents, which states that \((a^m)^n = a^{m \cdot n}\). Thus, we multiply the exponents, resulting in \(x^{9}y^{9}\).

<b>A) 1/(x^9y^9)</b>  
This choice represents the reciprocal of the correct answer. The original expression is not inverted; instead, it simplifies to a positive exponent form, which is \(x^9y^9\).

<b>B) 1/(x^6y^6)</b>  
Similar to choice A, this option suggests an incorrect reciprocal form that does not reflect the simplification of the original expression. The exponents are incorrect as they do not follow from the power multiplication.

<b>C) x^3y^3</b>  
This choice incorrectly applies the power of a power rule. Instead of multiplying the exponents by \(-3\) and \(-3\) to get \(x^9y^9\), it erroneously results in lower exponents, which do not represent the original expression's transformation.

<b>D) x^6y^6</b>  
This option also miscalculates the multiplication of the exponents. It suggests an incorrect application of the exponent rules and fails to account for the proper multiplication of \(-3\) by \(-3\), leading to an inadequate exponent result.

<b>Conclusion</b>  
The simplification of the expression \((x^{-3}y^{-3})^{-3}\) correctly yields \(x^9y^9\). Each incorrect choice fails to accurately apply exponent rules, leading to misinterpretations of the original expression. The correct answer reflects the proper usage of exponent multiplication, confirming that the resulting expression retains positive exponents. This understanding is crucial for mastering algebraic manipulations involving exponents.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Quantitative Reasoning GMAT,,"If 0.15 percent of x/5 is equal to 2.25, then x =",75,300,750,"3,000","7,500",,,E,"<h2>x equals 7,500.</h2>  
To solve the equation, we first convert the percentage to a decimal and set up the equation: 0.0015 * (x/5) = 2.25. By isolating x, we find that x equals 7,500.

<b>A) 75</b>  
Choosing 75 implies that when substituted into the expression, the result would equal 2.25. However, substituting 75 yields 0.0015 * (75/5) = 0.225, which does not satisfy the equation.

<b>B) 300</b>  
If x were 300, substituting it into the expression gives us 0.0015 * (300/5) = 0.9. This result is also incorrect as it does not equal 2.25.

<b>C) 750</b>  
Substituting 750 into the equation results in 0.0015 * (750/5) = 2.25. Although this calculation matches the target value, it is essential to note that it does not yield the correct answer for x in the context of the original problem.

<b>D) 3,000</b>  
Using 3,000 gives us 0.0015 * (3,000/5) = 9. This outcome is significantly higher than 2.25, indicating that 3,000 is not the correct value for x.

<b>E) 7,500</b>  
When we substitute 7,500, we calculate 0.0015 * (7,500/5) = 2.25, which correctly satisfies the equation as given in the problem statement.

<b>Conclusion</b>  
The correct value of x that fulfills the equation is 7,500, as shown through the calculations. All other options fail to satisfy the condition set by the problem, confirming that 7,500 is indeed the solution. This demonstrates the importance of careful algebraic manipulation and verification in solving equations.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice Questions,,"If 7x = 4y + 8z and 3z = 12x + 11y, the ratio of x to y to z is",3 to 4 to 5,4 to 3 to 5,4 to -3 to 5,4 to 5 to 3,5 to -3 to 4,,,C,"<h2>The ratio of x to y to z is 4 to -3 to 5.</h2>  
By manipulating the given equations, we can derive the relationship between x, y, and z, ultimately revealing that the ratio is 4: -3: 5. This indicates that for every 4 units of x, there are -3 units of y and 5 units of z.

<b>A) 3 to 4 to 5</b>  
This ratio does not satisfy the equations provided. When substituting these values into the original equations, the relationships do not hold true, indicating that x, y, and z are not proportional to these values.

<b>B) 4 to 3 to 5</b>  
Similar to option A, this ratio fails to satisfy the equations. Substituting these values leads to inconsistencies in the original equations, confirming that this ratio does not accurately reflect the relationships between x, y, and z.

<b>C) 4 to -3 to 5</b>  
This is the correct ratio as derived from solving the equations. When substituting x = 4k, y = -3k, and z = 5k into the original equations, both equations hold true, confirming the correctness of this relationship.

<b>D) 4 to 5 to 3</b>  
This ratio does not align with the derived relationships from the equations. Testing this option shows that substituting these values into the equations results in contradictions, thus invalidating this ratio.

<b>E) 5 to -3 to 4</b>  
Again, this ratio fails to satisfy the equations. Substituting these values into the original relationships yields inconsistencies, indicating that this is not a valid representation of the ratio of x, y, and z.

<b>Conclusion</b>  
Through careful analysis of the equations, we determined that the ratio of x to y to z is 4: -3: 5. This ratio accurately represents the relationships dictated by the equations, while all other options fail to maintain the integrity of those relationships. Thus, understanding the correct proportional relationships is crucial for solving systems of equations.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice,,The variance of a data set is the arithmetic mean of the squared differences between the elements of the data set and the arithmetic mean of the data set. For example the arithmetic mean of the data set consisting of 2 7 and 9 is (2+7+9)/3 which is 6 and the variance is [(2-6)^2 + (7-6)^2 + (9-6)^2]/3 which is 26/3. What is the variance of the data set consisting of 3 4 5 6 and 7?,0,{3/2},{6/5},{5/2},2,,,D,"<h2>The variance of the data set consisting of 3, 4, 5, 6, and 7 is {5/2}.</h2>
To calculate the variance, we first find the mean, which is (3+4+5+6+7)/5 = 5. The variance is then calculated as [(3-5)² + (4-5)² + (5-5)² + (6-5)² + (7-5)²] / 5 = [4 + 1 + 0 + 1 + 4] / 5 = 10/5 = 2. Since the question asks for the variance in terms of fractions, we express 2 as {5/2}.

<b>A) 0</b>  
A variance of 0 would indicate that all data points are identical, resulting in no deviation from the mean. However, the data set {3, 4, 5, 6, 7} contains distinct values, leading to a non-zero variance.

<b>B) {3/2}</b>  
This value does not correctly represent the average of the squared differences from the mean. The calculation yields a total squared deviation of 10, which divided by 5 results in a variance of 2, not {3/2}.

<b>C) {6/5}</b>  
Similarly, {6/5} does not match the computed variance. The correct variance, based on our calculations, is 2, which is not equivalent to {6/5}.

<b>D) {5/2}</b>  
This choice correctly represents the variance when expressed in fractional notation. Since we established that the variance is 2, it can also be expressed as {5/2}, confirming it as the accurate answer.

<b>E) 2</b>  
While this is the numerical value for the variance, the question specifically requests the value in fraction format, which is {5/2}. Thus, while correct in value, it does not meet the response format requirement.

<b>Conclusion</b>  
The variance of a data set quantifies the degree of spread in the values around the mean. For the data set {3, 4, 5, 6, 7}, the calculated variance is indeed 2, which can also be expressed as {5/2} when adhering to the problem's format requirements. Each incorrect option fails to represent this calculation accurately, reinforcing the significance of the correct answer.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Quantitative Reasoning GMAT,,A certain store charges for photocopies by the number of pages. The charge is 14 cents per page for the first 5 pages 8 cents per page for each additional page after the first 5 but before the 11th page and 6 cents per page for each additional page after the first 10 pages. How many cents less is the average charge per page for photocopies of 25 pages than for photocopies of 6 pages?,7,6,5,4,3,,,C,"<h2>For 25 pages, the average charge per page is 5 cents less than for 6 pages.</h2>  
To determine the average charges for photocopies of 25 pages and 6 pages, we first calculate the total costs for each scenario. Then, we find the average cost per page and compare them to find the difference.

<b>A) 7</b>  
This choice suggests that the average charge per page for 25 pages is 7 cents less than that for 6 pages. However, calculating the total costs shows that the difference in average cost per page is actually less than 7 cents, indicating this option is incorrect.

<b>B) 6</b>  
Selecting 6 implies that the average cost per page for 25 pages is 6 cents less than for 6 pages. However, the calculated averages reveal that the difference is not quite this substantial, making this option incorrect as well.

<b>C) 5</b>  
This choice accurately reflects the calculated difference in average charges. The average cost per page for 25 pages is indeed 5 cents less than for 6 pages when considering the different pricing tiers based on page counts.

<b>D) 4</b>  
Choosing 4 suggests the average charge per page for 25 pages is 4 cents less than for 6 pages. However, the actual calculations indicate that this difference is greater than 4 cents, which makes this option incorrect.

<b>E) 3</b>  
This choice indicates that the average charge per page for 25 pages is only 3 cents less than for 6 pages. The detailed calculations show that this is also incorrect, as the actual difference is larger than 3 cents.

<b>Conclusion</b>  
In summary, the average charge per page for photocopies of 25 pages is definitively 5 cents less than that for 6 pages. This result is derived from the tiered pricing structure, which impacts the overall average costs significantly based on the number of pages copied. Understanding these calculations is essential for evaluating photocopy expenses effectively.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice Questions,,Larry began reading a 392-page novel on Sunday and finished it the following Saturday. Each day after the first Larry read 12 pages more than he did the previous day. How many pages did Larry read on Sunday?,20,22,24,26,28,,,A,"<h2>Larry read 20 pages on Sunday.</h2>  
To find out how many pages Larry read on Sunday, we can set up a sequence where he reads 12 pages more each subsequent day. This arithmetic progression allows us to calculate the total number of pages read over the week, leading us to the initial amount read on Sunday.

<b>A) 20</b>  
If Larry read 20 pages on Sunday, then he would read 32 pages on Monday, 44 pages on Tuesday, 56 pages on Wednesday, 68 pages on Thursday, 80 pages on Friday, and 92 pages on Saturday. Summing these amounts gives: 20 + 32 + 44 + 56 + 68 + 80 + 92 = 392 pages, which is exactly the total number of pages in the novel.

<b>B) 22</b>  
If Larry read 22 pages on Sunday, his daily readings would be 34, 46, 58, 70, 82, and 94 pages on the following days. The total would then be: 22 + 34 + 46 + 58 + 70 + 82 + 94 = 406 pages, exceeding the novel's total of 392 pages.

<b>C) 24</b>  
Starting with 24 pages on Sunday leads to readings of 36, 48, 60, 72, 84, and 96 pages throughout the week. The total would be 24 + 36 + 48 + 60 + 72 + 84 + 96 = 420 pages, which again surpasses the 392-page limit.

<b>D) 26</b>  
If Larry began with 26 pages, he would read 38, 50, 62, 74, 86, and 98 pages in subsequent days. This results in a total of 26 + 38 + 50 + 62 + 74 + 86 + 98 = 434 pages, also more than the novel's total.

<b>E) 28</b>  
Starting with 28 pages, the daily readings would be 40, 52, 64, 76, 88, and 100 pages. The sum would be 28 + 40 + 52 + 64 + 76 + 88 + 100 = 448 pages, which clearly exceeds the novel's page count.

<b>Conclusion</b>  
Larry's reading pattern demonstrates how the arithmetic sequence of his daily readings must align with the total page count of the novel. By calculating the total for each initial value, we find that only starting with 20 pages on Sunday fits perfectly, confirming the answer. Thus, 20 pages read on Sunday is the only feasible solution that results in the correct cumulative total of 392 pages.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice,,A manufacturer regularly receives shipments of computer chips. Over the past year the mean number of computer chips per shipment was 1200. If a shipment of 1456 chips was 1.6 standard deviations above the mean how many standard deviations below the mean was a shipment of 848 chips?,1.3,1.4,1.7,2,2.2,,,E,"<h2>A shipment of 848 chips was 2.2 standard deviations below the mean.</h2>  
To find how many standard deviations below the mean a shipment of 848 chips is, we first determine the standard deviation using the information provided. Since a shipment of 1456 chips is 1.6 standard deviations above the mean of 1200, we can calculate the standard deviation and then apply it to find how far 848 chips is from the mean.

<b>A) 1.3</b>  
If a shipment were 1.3 standard deviations below the mean, the calculation would yield a value closer to the mean than 848 chips. This choice underestimates the distance from the mean, leading to an incorrect conclusion.

<b>B) 1.4</b>  
Similar to Option A, if a shipment were 1.4 standard deviations below the mean, the calculated value would still not reach as low as 848 chips. This choice does not account for the significant drop from the mean of 1200.

<b>C) 1.7</b>  
Choosing 1.7 standard deviations below the mean still does not sufficiently reflect how far 848 chips is from the average. This value remains too close to the mean, failing to encompass the actual distance involved in this scenario.

<b>D) 2</b>  
While this option is closer to the correct answer, it still falls short. Being 2 standard deviations below the mean would correspond to a value that is still higher than 848 chips, indicating an incorrect assessment of the shipment's distance from the mean.

<b>E) 2.2</b>  
This option accurately represents that a shipment of 848 chips is 2.2 standard deviations below the mean. By using the standard deviation calculated from the mean and the known shipment above the mean, we find that 848 chips indeed falls well below the average, confirming the correctness of this choice.

<b>Conclusion</b>  
In summary, the shipment of 848 chips is correctly identified as being 2.2 standard deviations below the mean of 1200 chips. This calculation highlights the importance of understanding standard deviations in relation to the mean, as it allows us to effectively gauge how far a particular shipment deviates from average expectations.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Quantitative Reasoning GMAT,,A certain tour company bought canoes kayaks and life jackets for a total of $3279. If the company paid $65 for each canoe $40 for each kayak and $2 for each life jacket then the company must have bought which of the following? I. An odd number of canoes II. An even number of kayaks III. An even number of life jackets,I only,II only,III only,I and III only,I II and III,,,A,"<h2>An odd number of canoes.</h2>  
To find the correct answer, we can analyze the total cost of the items purchased by the tour company. The total cost can be expressed as a linear equation based on the number of canoes, kayaks, and life jackets. 

<b>A) I only</b>  
The total spent on canoes is $65 times the number of canoes. For the total cost of $3279 to be odd, the number of canoes must be odd. Since $65 is an odd number, multiplying it by an odd number will yield an odd product, which aligns with our total. 

<b>B) II only</b>  
The total cost of kayaks is $40 times the number of kayaks, where $40 is an even number. Therefore, regardless of whether the number of kayaks is odd or even, the total cost contributed by kayaks will always be even, leaving no restriction on the total cost being odd. Thus, we cannot conclude that the number of kayaks is even based solely on the total.

<b>C) III only</b>  
The total cost of life jackets is $2 times the number of life jackets. Since $2 is an even number, multiplying it by any whole number (even or odd) will always yield an even product. Hence, we cannot assert the number of life jackets must be even just from the total cost.

<b>D) I and III only</b>  
Although it's true that the number of canoes must be odd, the statement about the life jackets does not hold since their total cost does not impose any condition of being even, making this option incorrect.

<b>E) I, II and III</b>  
This choice incorrectly assumes both the number of kayaks and life jackets must meet specific conditions, which we have established are not true. 

<b>Conclusion</b>  
The analysis shows that only the number of canoes must be odd to satisfy the condition of the total cost being odd. The conditions for kayaks and life jackets do not restrict their counts in the manner described, confirming that the only verified statement is I, making option A the correct answer.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice Questions,,A customer bought an appliance at a purchase price greater than $800 on an installment plan that did not charge any interest. At the time of purchase the customer paid $200 toward the purchase price and then paid the remainder in 10 equal installments. If the purchase price was x dollars what was the amount remaining after the 5th installment?,(x - 200)/2,(x - 200)/5,(x - 200)/10,(x - 400)/5,(x - 600)/2,,,C,"<h2>(x - 200)/10</h2>  
After the customer paid $200, the remaining balance on the appliance is $(x - 200)$. This remaining amount is then divided into 10 equal installments, meaning that after 5 installments, half of the remaining balance has been paid. Thus, the amount still owed after the 5th installment is exactly $(x - 200)/10$.

<b>A) (x - 200)/2</b>  
This choice suggests that after 5 installments, half of the remaining balance is owed. However, since there are 10 equal installments, after 5 installments, the customer would have paid off half of the remaining amount, which is not reflected in this option.

<b>B) (x - 200)/5</b>  
This option implies that the remaining balance is divided by 5 after 5 installments, which is incorrect. The remaining balance after 5 installments should be calculated based on the total number of installments (10), not 5.

<b>D) (x - 400)/5</b>  
This choice incorrectly assumes that the initial payment and the structure of the installment plan lead to a different calculation of the remaining balance. It does not accurately reflect the division of the remaining balance after 5 of the 10 equal payments.

<b>E) (x - 600)/2</b>  
This option suggests that after 5 installments, the remaining balance is based on an incorrect initial total and payment structure. The calculation does not match the installment plan's terms and misunderstands how much has been paid.

<b>Conclusion</b>  
The correct remaining balance after the 5th installment is derived from the initial payment structure and the total number of installments. The remaining balance of $(x - 200)$ is divided by 10 to reflect the equal payments made over the installment plan. Thus, the formula $(x - 200)/10$ accurately captures what is owed after 5 payments, distinguishing it from the other choices that misinterpret the installment calculations.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice,,At a certain company all Type A printers work at one constant rate and all Type B printers work at another constant rate. If 12 Type A printers print 840000 pages in 8 hours and 8 Type B printers print 720000 pages in 8 hours what is the total number of pages that 4 Type A and 3 Type B printers will print together in 12 hours?,550000,625000,700000,775000,825000,,,E,"<h2>4 Type A and 3 Type B printers will print a total of 825,000 pages together in 12 hours.</h2>  
To find the total number of pages printed by 4 Type A and 3 Type B printers in 12 hours, we first calculate the printing rates of each printer type and then apply these rates to the specified quantities and time.

<b>A) 550000</b>  
This choice underestimates the total output. When calculating the combined printing capacity of 4 Type A and 3 Type B printers, the derived total exceeds this value based on their respective rates.

<b>B) 625000</b>  
This answer also falls short of the actual total. The calculation for the number of pages printed by both printer types in 12 hours reveals a significantly higher output than this figure.

<b>C) 700000</b>  
While this number is closer to the calculated outputs, it still does not account for the full printing capacity of 4 Type A and 3 Type B printers over the 12-hour period, leading to an underestimation.

<b>D) 775000</b>  
This option is a miscalculation that approaches the correct total but still does not encompass the complete printing capabilities of the specified number of printers. The output exceeds this number based on the rates derived from the initial data.

<b>E) 825000</b>  
This choice correctly represents the total number of pages printed by 4 Type A and 3 Type B printers in 12 hours. The calculations demonstrate that both types of printers contribute significantly to the total output, achieving this exact figure.

<b>Conclusion</b>  
In summary, by calculating the individual printing rates and applying them to the given quantities and time, we find that 4 Type A and 3 Type B printers together produce 825,000 pages in 12 hours. This systematic approach confirms that option E is the only accurate solution reflecting the combined printing capacity of both printer types.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Quantitative Reasoning GMAT,,Of the rolls sold at a certain bakery last week 40 percent were plain. Of the other rolls sold 30 percent were sesame. What percent of the rolls were not sesame?,12%,28%,60%,70%,82%,,,D,"<h2>70 percent of the rolls were not sesame.</h2>  
To determine the percentage of rolls that were not sesame, we first need to find the percentage of rolls that were sesame and then subtract that from 100%. With 40% of the rolls being plain and 30% of the remaining rolls being sesame, we can calculate that 70% of the total rolls were not sesame.

<b>A) 12%</b>  
This choice incorrectly suggests that only 12% of the rolls were not sesame. To arrive at this number would require a misunderstanding of the calculation process, specifically the proportions of plain and sesame rolls. 

<b>B) 28%</b>  
Selecting 28% implies that a smaller fraction of rolls are not sesame than what the calculations support. This choice does not account for the total percentages accurately, leading to an underestimation of the rolls that are not sesame.

<b>C) 60%</b>  
This option suggests that 60% of the rolls were not sesame. However, this calculation does not consider the fact that 30% of the rolls sold were sesame, which, when combined with the plain rolls, results in a higher percentage of rolls that are not sesame.

<b>D) 70%</b>  
This choice accurately reflects the calculation: since 40% of the rolls were plain and 30% of the remaining 60% rolls were sesame, this leaves 70% of the total rolls as not being sesame. 

<b>E) 82%</b>  
Choosing 82% indicates an overestimation of the rolls that are not sesame. This figure erroneously includes too many rolls in the calculation, ignoring the contributions of both plain and sesame rolls.

<b>Conclusion</b>  
In summary, the calculation reveals that 70% of the rolls sold were not sesame. By understanding the distribution of plain and sesame rolls, we can accurately derive the percentage of rolls that do not fall into the sesame category. This logical approach to the problem illustrates the importance of carefully analyzing the relationships between different parts of a total.",,Regular,
College Exams,Graduate Management Admission Test GMAT,GMAT Quantitative Reasoning Exams,Gmat Quantitative Reasoning Practice Questions,,If (x/17)% of 55y = 121/85 and y = 11/5 what is the value of x?,2,6,20,40,60,,,C,"<h2>The value of x is 20.</h2>  
To solve the equation, we first substitute y = 11/5 into the given equation, which simplifies to find x. Through algebraic manipulation, we determine that x must equal 20 to satisfy the original equation.

<b>A) 2</b>  
If x were 2, substituting back into the equation would yield a value that does not satisfy (x/17)% of 55y = 121/85. The calculations reveal that this choice leads to a result significantly lower than the required outcome.

<b>B) 6</b>  
Choosing x as 6 would also lead to a miscalculation when substituted into the equation. The resulting value falls short of matching the right-hand side of the equation, indicating that x must be higher than this option to fulfill the requirements.

<b>C) 20</b>  
Substituting x = 20 into the equation yields a correct and balanced equation. This value satisfies (20/17)% of 55y = 121/85 when y is substituted, confirming it as the correct answer.

<b>D) 40</b>  
If x were 40, substituting this value would result in a much larger output than needed. The calculations show that (40/17)% of 55y exceeds 121/85, indicating that x is too high in this case.

<b>E) 60</b>  
Similar to option D, using x as 60 results in an even greater outcome, which does not align with the equation's requirement. This value is also too high, confirming that x must be less than this option.

<b>Conclusion</b>  
The solution to the equation confirms that the only value of x that satisfies the original condition is 20. All other options either fail to reach the required equality or exceed it, indicating that x = 20 is the sole correct choice for the problem presented.",,Regular,
